,userName,score,at,content,casefolding,cleaning,Tokenize,normalisasi,stopwords removal,stemming,data_clean
332,Julia Tri,5,2023-10-22 11:53:49,"tarif ekonomis, cm sayang jangkauan driver terbatas shingga mkn wktu saat pnjemputan,..detail alamat di aplikasi blm maksimal. Semoga bisa dimaksimalkan lagi kedepannya","tarif ekonomis, cm sayang jangkauan driver terbatas shingga mkn wktu saat pnjemputan,..detail alamat di aplikasi blm maksimal. semoga bisa dimaksimalkan lagi kedepannya",tarif ekonomis cm sayang jangkauan driver terbatas shinga mkn wktu sat pnjemputan detail alamat di aplikasi blm maksimal semoga bisa dimaksimalkan lagi kedepanya,"['tarif', 'ekonomis', 'cm', 'sayang', 'jangkauan', 'driver', 'terbatas', 'shinga', 'mkn', 'wktu', 'sat', 'pnjemputan', 'detail', 'alamat', 'di', 'aplikasi', 'blm', 'maksimal', 'semoga', 'bisa', 'dimaksimalkan', 'lagi', 'kedepanya']","['tarif', 'ekonomis', 'cm', 'sayang', 'jangkauan', 'driver', 'terbatas', 'shinga', 'mkn', 'wktu', 'sat', 'pnjemputan', 'detail', 'alamat', 'di', 'aplikasi', 'blm', 'maksimal', 'semoga', 'bisa', 'dimaksimalkan', 'lagi', 'kedepanya']","['tarif', 'ekonomis', 'cm', 'sayang', 'jangkauan', 'driver', 'terbatas', 'shinga', 'mkn', 'wktu', 'sat', 'pnjemputan', 'detail', 'alamat', 'aplikasi', 'blm', 'maksimal', 'semoga', 'dimaksimalkan', 'kedepanya']","['tarif', 'ekonomis', 'cm', 'sayang', 'jangkau', 'driver', 'batas', 'shinga', 'mkn', 'wktu', 'sat', 'pnjemputan', 'detail', 'alamat', 'aplikasi', 'blm', 'maksimal', 'moga', 'maksimal', 'depa']",tarif ekonomis cm sayang jangkau driver batas shinga mkn wktu sat pnjemputan detail alamat aplikasi blm maksimal moga maksimal depa
333,Sutriani Suleman,3,2023-10-25 12:34:49,"Maaf mau Tany Wwondulaa,, kenapa Yha harga Maxim naik tiba2, naik Maxim diaplikasi Awal 38 pas nyampe diminta sama Drivernya 48 RB. Anehnya itu sama dengan harga aplikasi.sudah beberapa kali terjadi.kenaikan harga Tanpa konfirmasi. Kecewa dengan aplikasi maxim.mohon perbaikan nya","maaf mau tany wwondulaa,, kenapa yha harga maxim naik tiba2, naik maxim diaplikasi awal 38 pas nyampe diminta sama drivernya 48 rb. anehnya itu sama dengan harga aplikasi.sudah beberapa kali terjadi.kenaikan harga tanpa konfirmasi. kecewa dengan aplikasi maxim.mohon perbaikan nya",maf mau tany wondula kenapa yha harga maxim naik tiba naik maxim diaplikasi awal pas nyampe diminta sama drivernya rb anehnya itu sama dengan harga aplikasi sudah beberapa kali terjadi kenaikan harga tanpa konfirmasi kecewa dengan aplikasi maxim mohon perbaikan nya,"['maf', 'mau', 'tany', 'wondula', 'kenapa', 'yha', 'harga', 'maxim', 'naik', 'tiba', 'naik', 'maxim', 'diaplikasi', 'awal', 'pas', 'nyampe', 'diminta', 'sama', 'drivernya', 'rb', 'anehnya', 'itu', 'sama', 'dengan', 'harga', 'aplikasi', 'sudah', 'beberapa', 'kali', 'terjadi', 'kenaikan', 'harga', 'tanpa', 'konfirmasi', 'kecewa', 'dengan', 'aplikasi', 'maxim', 'mohon', 'perbaikan', 'nya']","['maf', 'mau', 'tany', 'wondula', 'kenapa', 'yha', 'harga', 'maxim', 'naik', 'tiba', 'naik', 'maxim', 'diaplikasi', 'awal', 'pas', 'nyampe', 'diminta', 'sama', 'drivernya', 'rb', 'anehnya', 'itu', 'sama', 'dengan', 'harga', 'aplikasi', 'sudah', 'beberapa', 'kali', 'terjadi', 'kenaikan', 'harga', 'tanpa', 'konfirmasi', 'kecewa', 'dengan', 'aplikasi', 'maxim', 'mohon', 'perbaikan', 'nya']","['maf', 'tany', 'wondula', 'yha', 'harga', 'maxim', 'maxim', 'diaplikasi', 'pas', 'nyampe', 'drivernya', 'rb', 'anehnya', 'harga', 'aplikasi', 'kali', 'kenaikan', 'harga', 'konfirmasi', 'kecewa', 'aplikasi', 'maxim', 'mohon', 'perbaikan']","['maf', 'tany', 'wondula', 'yha', 'harga', 'maxim', 'maxim', 'aplikasi', 'pas', 'nyampe', 'drivernya', 'rb', 'aneh', 'harga', 'aplikasi', 'kali', 'naik', 'harga', 'konfirmasi', 'kecewa', 'aplikasi', 'maxim', 'mohon', 'baik']",maf tany wondula yha harga maxim maxim aplikasi pas nyampe drivernya rb aneh harga aplikasi kali naik harga konfirmasi kecewa aplikasi maxim mohon baik
334,Afif Aulia,4,2023-12-23 7:04:02,aplikasinya b aja tapi kalau pemesanan/orderanya gak terlalu lama menunggu mobilnya datang jadi lumayan murah ketimbang aplikasi yang lain,aplikasinya b aja tapi kalau pemesanan/orderanya gak terlalu lama menunggu mobilnya datang jadi lumayan murah ketimbang aplikasi yang lain,aplikasinya b aja tapi kalau pemesanan orderanya gak terlalu lama menungu mobilnya datang jadi lumayan murah ketimbang aplikasi yang lain,"['aplikasinya', 'b', 'aja', 'tapi', 'kalau', 'pemesanan', 'orderanya', 'gak', 'terlalu', 'lama', 'menungu', 'mobilnya', 'datang', 'jadi', 'lumayan', 'murah', 'ketimbang', 'aplikasi', 'yang', 'lain']","['aplikasinya', 'b', 'aja', 'tapi', 'kalau', 'pemesanan', 'orderanya', 'gak', 'terlalu', 'lama', 'menungu', 'mobilnya', 'datang', 'jadi', 'lumayan', 'murah', 'ketimbang', 'aplikasi', 'yang', 'lain']","['aplikasinya', 'b', 'aja', 'pemesanan', 'orderanya', 'gak', 'menungu', 'mobilnya', 'lumayan', 'murah', 'ketimbang', 'aplikasi']","['aplikasi', 'b', 'aja', 'mesan', 'orderanya', 'gak', 'tungu', 'mobil', 'lumayan', 'murah', 'ketimbang', 'aplikasi']",aplikasi b aja mesan orderanya gak tungu mobil lumayan murah ketimbang aplikasi
335,Bintang Aditya,2,2023-10-29 22:34:48,Di kasih saldo 100k ternyata itu cuman bonus dan ga bisa di pakai saat mau pakai malah jadi nya bayar cash itu bukan saldo cuman tambahan saldo (bonus),di kasih saldo 100k ternyata itu cuman bonus dan ga bisa di pakai saat mau pakai malah jadi nya bayar cash itu bukan saldo cuman tambahan saldo (bonus),di kasih saldo k ternyata itu cuman bonus dan ga bisa di pakai sat mau pakai malah jadi nya bayar cash itu bukan saldo cuman tambahan saldo bonus,"['di', 'kasih', 'saldo', 'k', 'ternyata', 'itu', 'cuman', 'bonus', 'dan', 'ga', 'bisa', 'di', 'pakai', 'sat', 'mau', 'pakai', 'malah', 'jadi', 'nya', 'bayar', 'cash', 'itu', 'bukan', 'saldo', 'cuman', 'tambahan', 'saldo', 'bonus']","['di', 'kasih', 'saldo', 'k', 'ternyata', 'itu', 'cuman', 'bonus', 'dan', 'ga', 'bisa', 'di', 'pakai', 'sat', 'mau', 'pakai', 'malah', 'jadi', 'nya', 'bayar', 'cash', 'itu', 'bukan', 'saldo', 'cuman', 'tambahan', 'saldo', 'bonus']","['kasih', 'saldo', 'k', 'cuman', 'bonus', 'ga', 'pakai', 'sat', 'pakai', 'bayar', 'cash', 'saldo', 'cuman', 'tambahan', 'saldo', 'bonus']","['kasih', 'saldo', 'k', 'cuman', 'bonus', 'ga', 'pakai', 'sat', 'pakai', 'bayar', 'cash', 'saldo', 'cuman', 'tambah', 'saldo', 'bonus']",kasih saldo k cuman bonus ga pakai sat pakai bayar cash saldo cuman tambah saldo bonus
336,Adam Bujyantara,1,2023-12-17 21:16:55,"Asli map nya cacad banget, fitur pencarian gak guna, pin lokasi pake map juga gak bisa2.. Uninstall lah gak pake lama 🖕","asli map nya cacad banget, fitur pencarian gak guna, pin lokasi pake map juga gak bisa2.. uninstall lah gak pake lama 🖕",asli map nya cacad banget fitur pencarian gak guna pin lokasi pake map juga gak bisa uninstal lah gak pake lama,"['asli', 'map', 'nya', 'cacad', 'banget', 'fitur', 'pencarian', 'gak', 'guna', 'pin', 'lokasi', 'pake', 'map', 'juga', 'gak', 'bisa', 'uninstal', 'lah', 'gak', 'pake', 'lama']","['asli', 'map', 'nya', 'cacad', 'banget', 'fitur', 'pencarian', 'gak', 'guna', 'pin', 'lokasi', 'pake', 'map', 'juga', 'gak', 'bisa', 'uninstal', 'lah', 'gak', 'pake', 'lama']","['asli', 'map', 'cacad', 'banget', 'fitur', 'pencarian', 'gak', 'pin', 'lokasi', 'pake', 'map', 'gak', 'uninstal', 'gak', 'pake']","['asli', 'map', 'cacad', 'banget', 'fitur', 'cari', 'gak', 'pin', 'lokasi', 'pake', 'map', 'gak', 'uninstal', 'gak', 'pake']",asli map cacad banget fitur cari gak pin lokasi pake map gak uninstal gak pake
337,Ubaid,1,2023-10-25 5:03:46,"Mitranya banyak yang ngaco, Harga memang murah, tapi sudah ndak percaya lagi pakai maxim, Kapok, -Sempet sekali mitra ndak jujur ongkirnya, di aplikasi 7 rb mintane 14 ribu, -Kirim makanan sudah di bayar dan barang di bawa, tiba2 di batalkan, untung makanan -Sudah di konfirmasi tiba2 di batalkan sepihak - kirim sesuai titik, tapi katanya ndak ketemu, balik lagi minta ongkir lagi, alhasil kirim sendiri, Bangke emang","mitranya banyak yang ngaco, harga memang murah, tapi sudah ndak percaya lagi pakai maxim, kapok, -sempet sekali mitra ndak jujur ongkirnya, di aplikasi 7 rb mintane 14 ribu, -kirim makanan sudah di bayar dan barang di bawa, tiba2 di batalkan, untung makanan -sudah di konfirmasi tiba2 di batalkan sepihak - kirim sesuai titik, tapi katanya ndak ketemu, balik lagi minta ongkir lagi, alhasil kirim sendiri, bangke emang",mitranya banyak yang ngaco harga memang murah tapi sudah ndak percaya lagi pakai maxim kapok sempet sekali mitra ndak jujur ongkirnya di aplikasi rb mintane ribu kirim makanan sudah di bayar dan barang di bawa tiba di batalkan untung makanan sudah di konfirmasi tiba di batalkan sepihak kirim sesuai titik tapi katanya ndak ketemu balik lagi minta ongkir lagi alhasil kirim sendiri bangke emang,"['mitranya', 'banyak', 'yang', 'ngaco', 'harga', 'memang', 'murah', 'tapi', 'sudah', 'ndak', 'percaya', 'lagi', 'pakai', 'maxim', 'kapok', 'sempet', 'sekali', 'mitra', 'ndak', 'jujur', 'ongkirnya', 'di', 'aplikasi', 'rb', 'mintane', 'ribu', 'kirim', 'makanan', 'sudah', 'di', 'bayar', 'dan', 'barang', 'di', 'bawa', 'tiba', 'di', 'batalkan', 'untung', 'makanan', 'sudah', 'di', 'konfirmasi', 'tiba', 'di', 'batalkan', 'sepihak', 'kirim', 'sesuai', 'titik', 'tapi', 'katanya', 'ndak', 'ketemu', 'balik', 'lagi', 'minta', 'ongkir', 'lagi', 'alhasil', 'kirim', 'sendiri', 'bangke', 'emang']","['mitranya', 'banyak', 'yang', 'ngaco', 'harga', 'memang', 'murah', 'tapi', 'sudah', 'ndak', 'percaya', 'lagi', 'pakai', 'maxim', 'kapok', 'sempet', 'sekali', 'mitra', 'ndak', 'jujur', 'ongkirnya', 'di', 'aplikasi', 'rb', 'mintane', 'ribu', 'kirim', 'makanan', 'sudah', 'di', 'bayar', 'dan', 'barang', 'di', 'bawa', 'tiba', 'di', 'batalkan', 'untung', 'makanan', 'sudah', 'di', 'konfirmasi', 'tiba', 'di', 'batalkan', 'sepihak', 'kirim', 'sesuai', 'titik', 'tapi', 'katanya', 'ndak', 'ketemu', 'balik', 'lagi', 'minta', 'ongkir', 'lagi', 'alhasil', 'kirim', 'sendiri', 'bangke', 'emang']","['mitranya', 'ngaco', 'harga', 'murah', 'ndak', 'percaya', 'pakai', 'maxim', 'kapok', 'sempet', 'mitra', 'ndak', 'jujur', 'ongkirnya', 'aplikasi', 'rb', 'mintane', 'ribu', 'kirim', 'makanan', 'bayar', 'barang', 'bawa', 'batalkan', 'untung', 'makanan', 'konfirmasi', 'batalkan', 'kirim', 'sesuai', 'titik', 'ndak', 'ketemu', 'ongkir', 'alhasil', 'kirim', 'bangke', 'emang']","['mitra', 'ngaco', 'harga', 'murah', 'ndak', 'percaya', 'pakai', 'maxim', 'kapok', 'sempet', 'mitra', 'ndak', 'jujur', 'ongkirnya', 'aplikasi', 'rb', 'mintane', 'ribu', 'kirim', 'makan', 'bayar', 'barang', 'bawa', 'batal', 'untung', 'makan', 'konfirmasi', 'batal', 'kirim', 'sesuai', 'titik', 'ndak', 'ketemu', 'ongkir', 'alhasil', 'kirim', 'bangke', 'emang']",mitra ngaco harga murah ndak percaya pakai maxim kapok sempet mitra ndak jujur ongkirnya aplikasi rb mintane ribu kirim makan bayar barang bawa batal untung makan konfirmasi batal kirim sesuai titik ndak ketemu ongkir alhasil kirim bangke emang
338,Nafa auliya,4,2023-11-19 17:10:56,"baik, saran aja semoga ada pembaharuan untuk titik lokasi yang lebih tepat dan banyakin iklan biar maxim lbh dikenal utk wilayah kendal khususnya.Kasihan para driver larinya hrs ke semarang.","baik, saran aja semoga ada pembaharuan untuk titik lokasi yang lebih tepat dan banyakin iklan biar maxim lbh dikenal utk wilayah kendal khususnya.kasihan para driver larinya hrs ke semarang.",baik saran aja semoga ada pembaharuan untuk titik lokasi yang lebih tepat dan banyakin iklan biar maxim lbh dikenal utk wilayah kendal khususnya kasihan para driver larinya hrs ke semarang,"['baik', 'saran', 'aja', 'semoga', 'ada', 'pembaharuan', 'untuk', 'titik', 'lokasi', 'yang', 'lebih', 'tepat', 'dan', 'banyakin', 'iklan', 'biar', 'maxim', 'lbh', 'dikenal', 'utk', 'wilayah', 'kendal', 'khususnya', 'kasihan', 'para', 'driver', 'larinya', 'hrs', 'ke', 'semarang']","['baik', 'saran', 'aja', 'semoga', 'ada', 'pembaharuan', 'untuk', 'titik', 'lokasi', 'yang', 'lebih', 'tepat', 'dan', 'banyakin', 'iklan', 'biar', 'maxim', 'lbh', 'dikenal', 'utk', 'wilayah', 'kendal', 'khususnya', 'kasihan', 'para', 'driver', 'larinya', 'hrs', 'ke', 'semarang']","['saran', 'aja', 'semoga', 'pembaharuan', 'titik', 'lokasi', 'banyakin', 'iklan', 'biar', 'maxim', 'lbh', 'dikenal', 'utk', 'wilayah', 'kendal', 'kasihan', 'driver', 'larinya', 'hrs', 'semarang']","['saran', 'aja', 'moga', 'baharu', 'titik', 'lokasi', 'banyakin', 'iklan', 'biar', 'maxim', 'lbh', 'kenal', 'utk', 'wilayah', 'kendal', 'kasihan', 'driver', 'lari', 'hrs', 'semarang']",saran aja moga baharu titik lokasi banyakin iklan biar maxim lbh kenal utk wilayah kendal kasihan driver lari hrs semarang
339,Maman Rokhman,1,2023-10-31 12:26:00,"Maxim ini susah cari alamat tujuan tidak seperti gojek dan grab ketik 2 kata langsung muncul pilihan dan cepat, kecewa nyari alamat lama ujung² gak ketemu, pindah lagi ke si 2 hijau","maxim ini susah cari alamat tujuan tidak seperti gojek dan grab ketik 2 kata langsung muncul pilihan dan cepat, kecewa nyari alamat lama ujung² gak ketemu, pindah lagi ke si 2 hijau",maxim ini susah cari alamat tujuan tidak seperti gojek dan grab ketik kata langsung muncul pilihan dan cepat kecewa nyari alamat lama ujung gak ketemu pindah lagi ke si hijau,"['maxim', 'ini', 'susah', 'cari', 'alamat', 'tujuan', 'tidak', 'seperti', 'gojek', 'dan', 'grab', 'ketik', 'kata', 'langsung', 'muncul', 'pilihan', 'dan', 'cepat', 'kecewa', 'nyari', 'alamat', 'lama', 'ujung', 'gak', 'ketemu', 'pindah', 'lagi', 'ke', 'si', 'hijau']","['maxim', 'ini', 'susah', 'cari', 'alamat', 'tujuan', 'tidak', 'seperti', 'gojek', 'dan', 'grab', 'ketik', 'kata', 'langsung', 'muncul', 'pilihan', 'dan', 'cepat', 'kecewa', 'nyari', 'alamat', 'lama', 'ujung', 'gak', 'ketemu', 'pindah', 'lagi', 'ke', 'si', 'hijau']","['maxim', 'susah', 'cari', 'alamat', 'tujuan', 'gojek', 'grab', 'ketik', 'langsung', 'muncul', 'pilihan', 'cepat', 'kecewa', 'nyari', 'alamat', 'ujung', 'gak', 'ketemu', 'pindah', 'si', 'hijau']","['maxim', 'susah', 'cari', 'alamat', 'tuju', 'gojek', 'grab', 'ketik', 'langsung', 'muncul', 'pilih', 'cepat', 'kecewa', 'nyari', 'alamat', 'ujung', 'gak', 'ketemu', 'pindah', 'si', 'hijau']",maxim susah cari alamat tuju gojek grab ketik langsung muncul pilih cepat kecewa nyari alamat ujung gak ketemu pindah si hijau
340,Lilis Suryani,1,2023-11-25 1:12:28,"Bisa gak sih pihak maxim tdk memilih bike tahun lama? Setiap saya order bike yg dtg tahun lama² gak apa² tahun lama yg penting gak mogok² dan lambat 🤦‍♀️, kaya tadi malam order belum lagi pertengahan jalan sdh mogok, mana hujan deras mogok. Pengin kabur mana masih jauh","bisa gak sih pihak maxim tdk memilih bike tahun lama? setiap saya order bike yg dtg tahun lama² gak apa² tahun lama yg penting gak mogok² dan lambat 🤦‍♀️, kaya tadi malam order belum lagi pertengahan jalan sdh mogok, mana hujan deras mogok. pengin kabur mana masih jauh",bisa gak sih pihak maxim tdk memilih bike tahun lama setiap saya order bike yg dtg tahun lama gak apa tahun lama yg penting gak mogok dan lambat kaya tadi malam order belum lagi pertengahan jalan sdh mogok mana hujan deras mogok pengin kabur mana masih jauh,"['bisa', 'gak', 'sih', 'pihak', 'maxim', 'tdk', 'memilih', 'bike', 'tahun', 'lama', 'setiap', 'saya', 'order', 'bike', 'yg', 'dtg', 'tahun', 'lama', 'gak', 'apa', 'tahun', 'lama', 'yg', 'penting', 'gak', 'mogok', 'dan', 'lambat', 'kaya', 'tadi', 'malam', 'order', 'belum', 'lagi', 'pertengahan', 'jalan', 'sdh', 'mogok', 'mana', 'hujan', 'deras', 'mogok', 'pengin', 'kabur', 'mana', 'masih', 'jauh']","['bisa', 'gak', 'sih', 'pihak', 'maxim', 'tdk', 'memilih', 'bike', 'tahun', 'lama', 'setiap', 'saya', 'order', 'bike', 'yg', 'dtg', 'tahun', 'lama', 'gak', 'apa', 'tahun', 'lama', 'yg', 'penting', 'gak', 'mogok', 'dan', 'lambat', 'kaya', 'tadi', 'malam', 'order', 'belum', 'lagi', 'pertengahan', 'jalan', 'sdh', 'mogok', 'mana', 'hujan', 'deras', 'mogok', 'pengin', 'kabur', 'mana', 'masih', 'jauh']","['gak', 'sih', 'maxim', 'tdk', 'memilih', 'bike', 'order', 'bike', 'dtg', 'gak', 'gak', 'mogok', 'lambat', 'kaya', 'malam', 'order', 'pertengahan', 'jalan', 'sdh', 'mogok', 'hujan', 'deras', 'mogok', 'pengin', 'kabur']","['gak', 'sih', 'maxim', 'tdk', 'pilih', 'bike', 'order', 'bike', 'dtg', 'gak', 'gak', 'mogok', 'lambat', 'kaya', 'malam', 'order', 'tengah', 'jalan', 'sdh', 'mogok', 'hujan', 'deras', 'mogok', 'pengin', 'kabur']",gak sih maxim tdk pilih bike order bike dtg gak gak mogok lambat kaya malam order tengah jalan sdh mogok hujan deras mogok pengin kabur
341,RICKO F,4,2023-11-10 1:28:21,murah cepat...baik...cuman sayang ada beberapa driver..yg menyuruh membatalkan pesanan dgn alasan jalanan nya sempit..dll..dst btw untuk keseluruhannya bagus mantap,murah cepat...baik...cuman sayang ada beberapa driver..yg menyuruh membatalkan pesanan dgn alasan jalanan nya sempit..dll..dst btw untuk keseluruhannya bagus mantap,murah cepat baik cuman sayang ada beberapa driver yg menyuruh membatalkan pesanan dgn alasan jalanan nya sempit dl dst btw untuk keseluruhanya bagus mantap,"['murah', 'cepat', 'baik', 'cuman', 'sayang', 'ada', 'beberapa', 'driver', 'yg', 'menyuruh', 'membatalkan', 'pesanan', 'dgn', 'alasan', 'jalanan', 'nya', 'sempit', 'dl', 'dst', 'btw', 'untuk', 'keseluruhanya', 'bagus', 'mantap']","['murah', 'cepat', 'baik', 'cuman', 'sayang', 'ada', 'beberapa', 'driver', 'yg', 'menyuruh', 'membatalkan', 'pesanan', 'dgn', 'alasan', 'jalanan', 'nya', 'sempit', 'dl', 'dst', 'btw', 'untuk', 'keseluruhanya', 'bagus', 'mantap']","['murah', 'cepat', 'cuman', 'sayang', 'driver', 'menyuruh', 'membatalkan', 'pesanan', 'dgn', 'alasan', 'jalanan', 'sempit', 'dl', 'dst', 'btw', 'keseluruhanya', 'bagus', 'mantap']","['murah', 'cepat', 'cuman', 'sayang', 'driver', 'suruh', 'batal', 'pesan', 'dgn', 'alas', 'jalan', 'sempit', 'dl', 'dst', 'btw', 'keseluruhanya', 'bagus', 'mantap']",murah cepat cuman sayang driver suruh batal pesan dgn alas jalan sempit dl dst btw keseluruhanya bagus mantap
342,Thia ara,1,2023-11-25 3:17:46,Sumpah susah banget nyari alamat nya di maps terdaftar tapi di maxim gaa cape banget kalo ada peta minimal ada gambar jalan nya,sumpah susah banget nyari alamat nya di maps terdaftar tapi di maxim gaa cape banget kalo ada peta minimal ada gambar jalan nya,sumpah susah banget nyari alamat nya di maps terdaftar tapi di maxim ga cape banget kalo ada peta minimal ada gambar jalan nya,"['sumpah', 'susah', 'banget', 'nyari', 'alamat', 'nya', 'di', 'maps', 'terdaftar', 'tapi', 'di', 'maxim', 'ga', 'cape', 'banget', 'kalo', 'ada', 'peta', 'minimal', 'ada', 'gambar', 'jalan', 'nya']","['sumpah', 'susah', 'banget', 'nyari', 'alamat', 'nya', 'di', 'maps', 'terdaftar', 'tapi', 'di', 'maxim', 'ga', 'cape', 'banget', 'kalo', 'ada', 'peta', 'minimal', 'ada', 'gambar', 'jalan', 'nya']","['sumpah', 'susah', 'banget', 'nyari', 'alamat', 'maps', 'terdaftar', 'maxim', 'ga', 'cape', 'banget', 'peta', 'minimal', 'gambar', 'jalan']","['sumpah', 'susah', 'banget', 'nyari', 'alamat', 'maps', 'daftar', 'maxim', 'ga', 'cape', 'banget', 'peta', 'minimal', 'gambar', 'jalan']",sumpah susah banget nyari alamat maps daftar maxim ga cape banget peta minimal gambar jalan
343,Pika_ Piko chuu,3,2023-10-30 9:35:59,"Aplikasinya sangat"" lemah..pelanggan tidak bisa melacak driver yg menipu,barusan uang sy diambil 100k sama driver,giliran mau lihat/melacak pesanan lagi,trnyata orderan sdh dibatalkan oleh drivernya,uang sy dibawa kabur sama drivernya,sementara sy tdk bisa melacak/mengetahui nama & plat motor si driver 🤦🏻‍♀️🤦🏻‍♀️ sdh buat laporanpun,ga ada balasan apapun 😏😏","aplikasinya sangat"" lemah..pelanggan tidak bisa melacak driver yg menipu,barusan uang sy diambil 100k sama driver,giliran mau lihat/melacak pesanan lagi,trnyata orderan sdh dibatalkan oleh drivernya,uang sy dibawa kabur sama drivernya,sementara sy tdk bisa melacak/mengetahui nama & plat motor si driver 🤦🏻‍♀️🤦🏻‍♀️ sdh buat laporanpun,ga ada balasan apapun 😏😏",aplikasinya sangat lemah pelangan tidak bisa melacak driver yg menipu barusan uang sy diambil k sama driver giliran mau lihat melacak pesanan lagi trnyata orderan sdh dibatalkan oleh drivernya uang sy dibawa kabur sama drivernya sementara sy tdk bisa melacak mengetahui nama plat motor si driver sdh buat laporanpun ga ada balasan apapun,"['aplikasinya', 'sangat', 'lemah', 'pelangan', 'tidak', 'bisa', 'melacak', 'driver', 'yg', 'menipu', 'barusan', 'uang', 'sy', 'diambil', 'k', 'sama', 'driver', 'giliran', 'mau', 'lihat', 'melacak', 'pesanan', 'lagi', 'trnyata', 'orderan', 'sdh', 'dibatalkan', 'oleh', 'drivernya', 'uang', 'sy', 'dibawa', 'kabur', 'sama', 'drivernya', 'sementara', 'sy', 'tdk', 'bisa', 'melacak', 'mengetahui', 'nama', 'plat', 'motor', 'si', 'driver', 'sdh', 'buat', 'laporanpun', 'ga', 'ada', 'balasan', 'apapun']","['aplikasinya', 'sangat', 'lemah', 'pelangan', 'tidak', 'bisa', 'melacak', 'driver', 'yg', 'menipu', 'barusan', 'uang', 'sy', 'diambil', 'k', 'sama', 'driver', 'giliran', 'mau', 'lihat', 'melacak', 'pesanan', 'lagi', 'trnyata', 'orderan', 'sdh', 'dibatalkan', 'oleh', 'drivernya', 'uang', 'sy', 'dibawa', 'kabur', 'sama', 'drivernya', 'sementara', 'sy', 'tdk', 'bisa', 'melacak', 'mengetahui', 'nama', 'plat', 'motor', 'si', 'driver', 'sdh', 'buat', 'laporanpun', 'ga', 'ada', 'balasan', 'apapun']","['aplikasinya', 'lemah', 'pelangan', 'melacak', 'driver', 'menipu', 'barusan', 'uang', 'sy', 'diambil', 'k', 'driver', 'giliran', 'lihat', 'melacak', 'pesanan', 'trnyata', 'orderan', 'sdh', 'dibatalkan', 'drivernya', 'uang', 'sy', 'dibawa', 'kabur', 'drivernya', 'sy', 'tdk', 'melacak', 'nama', 'plat', 'motor', 'si', 'driver', 'sdh', 'laporanpun', 'ga', 'balasan', 'apapun']","['aplikasi', 'lemah', 'pelang', 'lacak', 'driver', 'tipu', 'barusan', 'uang', 'sy', 'ambil', 'k', 'driver', 'gilir', 'lihat', 'lacak', 'pesan', 'trnyata', 'order', 'sdh', 'batal', 'drivernya', 'uang', 'sy', 'bawa', 'kabur', 'drivernya', 'sy', 'tdk', 'lacak', 'nama', 'plat', 'motor', 'si', 'driver', 'sdh', 'lapor', 'ga', 'balas', 'apa']",aplikasi lemah pelang lacak driver tipu barusan uang sy ambil k driver gilir lihat lacak pesan trnyata order sdh batal drivernya uang sy bawa kabur drivernya sy tdk lacak nama plat motor si driver sdh lapor ga balas apa
